speed_threshold,radius_factor,radius_m,total_distance_m,total_points,start_removed_points,end_removed_points,total_removed_points,removed_ratio,kept_points,start_removed_distance_m,end_removed_distance_m,total_removed_distance_m,removed_distance_ratio,file
0.5,0.02,300,490057.26268643106,9799,1,20,21,0.00214307582406368,9778,89.70900139036227,49.06424412402434,138.77324551438662,0.0002831776122521876,42_0108.csv
0.5,0.05,300,490057.26268643106,9799,1,20,21,0.00214307582406368,9778,89.70900139036227,49.06424412402434,138.77324551438662,0.0002831776122521876,42_0108.csv
0.5,0.1,300,490057.26268643106,9799,1,20,21,0.00214307582406368,9778,89.70900139036227,49.06424412402434,138.77324551438662,0.0002831776122521876,42_0108.csv
1.0,0.02,300,490057.26268643106,9799,1,35,36,0.0036738442698234512,9763,89.70900139036227,127.02683394152116,216.73583533188344,0.0004422663468831487,42_0108.csv
1.0,0.05,300,490057.26268643106,9799,1,35,36,0.0036738442698234512,9763,89.70900139036227,127.02683394152116,216.73583533188344,0.0004422663468831487,42_0108.csv
1.0,0.1,300,490057.26268643106,9799,1,35,36,0.0036738442698234512,9763,89.70900139036227,127.02683394152116,216.73583533188344,0.0004422663468831487,42_0108.csv
1.5,0.02,300,490057.26268643106,9799,1,56,57,0.005816920093887131,9742,89.70900139036227,276.33666469789483,366.0456660882571,0.0007469446816921796,42_0108.csv
1.5,0.05,300,490057.26268643106,9799,1,56,57,0.005816920093887131,9742,89.70900139036227,276.33666469789483,366.0456660882571,0.0007469446816921796,42_0108.csv
1.5,0.1,300,490057.26268643106,9799,1,56,57,0.005816920093887131,9742,89.70900139036227,276.33666469789483,366.0456660882571,0.0007469446816921796,42_0108.csv
2.0,0.02,300,490057.26268643106,9799,1,56,57,0.005816920093887131,9742,89.70900139036227,276.33666469789483,366.0456660882571,0.0007469446816921796,42_0108.csv
2.0,0.05,300,490057.26268643106,9799,1,56,57,0.005816920093887131,9742,89.70900139036227,276.33666469789483,366.0456660882571,0.0007469446816921796,42_0108.csv
2.0,0.1,300,490057.26268643106,9799,1,56,57,0.005816920093887131,9742,89.70900139036227,276.33666469789483,366.0456660882571,0.0007469446816921796,42_0108.csv
0.5,0.02,300,4736193.2164859045,9092,1,1,2,0.0002199736031676199,9090,4565189.607343883,26.054357636970614,4565215.66170152,0.963899793152602,12_3276.csv
0.5,0.05,300,4736193.2164859045,9092,1,1,2,0.0002199736031676199,9090,4565189.607343883,26.054357636970614,4565215.66170152,0.963899793152602,12_3276.csv
0.5,0.1,300,4736193.2164859045,9092,1,1,2,0.0002199736031676199,9090,4565189.607343883,26.054357636970614,4565215.66170152,0.963899793152602,12_3276.csv
1.0,0.02,300,4736193.2164859045,9092,1,1,2,0.0002199736031676199,9090,4565189.607343883,26.054357636970614,4565215.66170152,0.963899793152602,12_3276.csv
1.0,0.05,300,4736193.2164859045,9092,1,1,2,0.0002199736031676199,9090,4565189.607343883,26.054357636970614,4565215.66170152,0.963899793152602,12_3276.csv
1.0,0.1,300,4736193.2164859045,9092,1,1,2,0.0002199736031676199,9090,4565189.607343883,26.054357636970614,4565215.66170152,0.963899793152602,12_3276.csv
1.5,0.02,300,4736193.2164859045,9092,1,1,2,0.0002199736031676199,9090,4565189.607343883,26.054357636970614,4565215.66170152,0.963899793152602,12_3276.csv
1.5,0.05,300,4736193.2164859045,9092,1,1,2,0.0002199736031676199,9090,4565189.607343883,26.054357636970614,4565215.66170152,0.963899793152602,12_3276.csv
1.5,0.1,300,4736193.2164859045,9092,1,1,2,0.0002199736031676199,9090,4565189.607343883,26.054357636970614,4565215.66170152,0.963899793152602,12_3276.csv
2.0,0.02,300,4736193.2164859045,9092,1,6,7,0.0007699076110866696,9085,4565189.607343883,100.04291237787916,4565289.650256261,0.9639154150986162,12_3276.csv
2.0,0.05,300,4736193.2164859045,9092,1,6,7,0.0007699076110866696,9085,4565189.607343883,100.04291237787916,4565289.650256261,0.9639154150986162,12_3276.csv
2.0,0.1,300,4736193.2164859045,9092,1,6,7,0.0007699076110866696,9085,4565189.607343883,100.04291237787916,4565289.650256261,0.9639154150986162,12_3276.csv
0.5,0.02,300,68556.21912670371,9258,1,893,894,0.0965651328580687,8364,10.770183368318397,269.73502265717167,280.50520602549005,0.004091608457973274,10_3044.csv
0.5,0.05,300,68556.21912670371,9258,1,893,894,0.0965651328580687,8364,10.770183368318397,269.73502265717167,280.50520602549005,0.004091608457973274,10_3044.csv
0.5,0.1,300,68556.21912670371,9258,1,893,894,0.0965651328580687,8364,10.770183368318397,269.73502265717167,280.50520602549005,0.004091608457973274,10_3044.csv
1.0,0.02,300,68556.21912670371,9258,778,929,1707,0.18438107582631239,7551,172.28709327154712,411.4729598511036,583.7600531226508,0.00851505611830433,10_3044.csv
1.0,0.05,300,68556.21912670371,9258,778,929,1707,0.18438107582631239,7551,172.28709327154712,411.4729598511036,583.7600531226508,0.00851505611830433,10_3044.csv
1.0,0.1,300,68556.21912670371,9258,778,929,1707,0.18438107582631239,7551,172.28709327154712,411.4729598511036,583.7600531226508,0.00851505611830433,10_3044.csv
1.5,0.02,300,68556.21912670371,9258,778,1566,2344,0.2531864333549363,6914,172.28709327154712,3390.9223959360243,3563.2094892075716,0.05197500000141703,10_3044.csv
1.5,0.05,300,68556.21912670371,9258,778,1566,2344,0.2531864333549363,6914,172.28709327154712,3390.9223959360243,3563.2094892075716,0.05197500000141703,10_3044.csv
1.5,0.1,300,68556.21912670371,9258,778,1566,2344,0.2531864333549363,6914,172.28709327154712,3390.9223959360243,3563.2094892075716,0.05197500000141703,10_3044.csv
2.0,0.02,300,68556.21912670371,9258,778,1579,2357,0.2545906243249082,6901,172.28709327154712,3685.073542206063,3857.3606354776102,0.05626565590422282,10_3044.csv
2.0,0.05,300,68556.21912670371,9258,778,1579,2357,0.2545906243249082,6901,172.28709327154712,3685.073542206063,3857.3606354776102,0.05626565590422282,10_3044.csv
2.0,0.1,300,68556.21912670371,9258,778,1579,2357,0.2545906243249082,6901,172.28709327154712,3685.073542206063,3857.3606354776102,0.05626565590422282,10_3044.csv
0.5,0.02,300,133094.14705839072,9902,1,1283,1284,0.12967077358109472,8618,39.64550461182829,220.4376924996165,260.0831971114448,0.00195412948547874,42_0346.csv
0.5,0.05,300,133094.14705839072,9902,1,1283,1284,0.12967077358109472,8618,39.64550461182829,220.4376924996165,260.0831971114448,0.00195412948547874,42_0346.csv
0.5,0.1,300,133094.14705839072,9902,1,1283,1284,0.12967077358109472,8618,39.64550461182829,220.4376924996165,260.0831971114448,0.00195412948547874,42_0346.csv
1.0,0.02,300,133094.14705839072,9902,1,1283,1284,0.12967077358109472,8618,39.64550461182829,220.4376924996165,260.0831971114448,0.00195412948547874,42_0346.csv
1.0,0.05,300,133094.14705839072,9902,1,1283,1284,0.12967077358109472,8618,39.64550461182829,220.4376924996165,260.0831971114448,0.00195412948547874,42_0346.csv
1.0,0.1,300,133094.14705839072,9902,1,1283,1284,0.12967077358109472,8618,39.64550461182829,220.4376924996165,260.0831971114448,0.00195412948547874,42_0346.csv
1.5,0.02,300,133094.14705839072,9902,1,1286,1287,0.12997374267824682,8615,39.64550461182829,301.95966428427425,341.60516889610255,0.002566643060165782,42_0346.csv
1.5,0.05,300,133094.14705839072,9902,1,1286,1287,0.12997374267824682,8615,39.64550461182829,301.95966428427425,341.60516889610255,0.002566643060165782,42_0346.csv
1.5,0.1,300,133094.14705839072,9902,1,1286,1287,0.12997374267824682,8615,39.64550461182829,301.95966428427425,341.60516889610255,0.002566643060165782,42_0346.csv
2.0,0.02,300,133094.14705839072,9902,37,1294,1331,0.1344172894364775,8571,86.60379672616217,522.2651652104494,608.8689619366115,0.004574723798105788,42_0346.csv
2.0,0.05,300,133094.14705839072,9902,37,1294,1331,0.1344172894364775,8571,86.60379672616217,522.2651652104494,608.8689619366115,0.004574723798105788,42_0346.csv
2.0,0.1,300,133094.14705839072,9902,37,1294,1331,0.1344172894364775,8571,86.60379672616217,522.2651652104494,608.8689619366115,0.004574723798105788,42_0346.csv
0.5,0.02,300,131163.88974416917,9439,1,1,2,0.00021188685242080728,9437,9.634121425140341,14.255004425795034,23.889125850935375,0.00018213188018082054,14_3710.csv
0.5,0.05,300,131163.88974416917,9439,1,1,2,0.00021188685242080728,9437,9.634121425140341,14.255004425795034,23.889125850935375,0.00018213188018082054,14_3710.csv
0.5,0.1,300,131163.88974416917,9439,1,1,2,0.00021188685242080728,9437,9.634121425140341,14.255004425795034,23.889125850935375,0.00018213188018082054,14_3710.csv
1.0,0.02,300,131163.88974416917,9439,17,15,32,0.0033901896387329164,9407,93.00631263718356,67.36562449637293,160.3719371335565,0.0012226836017623192,14_3710.csv
1.0,0.05,300,131163.88974416917,9439,17,15,32,0.0033901896387329164,9407,93.00631263718356,67.36562449637293,160.3719371335565,0.0012226836017623192,14_3710.csv
1.0,0.1,300,131163.88974416917,9439,17,15,32,0.0033901896387329164,9407,93.00631263718356,67.36562449637293,160.3719371335565,0.0012226836017623192,14_3710.csv
1.5,0.02,300,131163.88974416917,9439,243,15,258,0.02733340396228414,9181,1025.8400153503014,67.36562449637293,1093.2056398466743,0.00833465401170197,14_3710.csv
1.5,0.05,300,131163.88974416917,9439,243,15,258,0.02733340396228414,9181,1025.8400153503014,67.36562449637293,1093.2056398466743,0.00833465401170197,14_3710.csv
1.5,0.1,300,131163.88974416917,9439,243,15,258,0.02733340396228414,9181,1025.8400153503014,67.36562449637293,1093.2056398466743,0.00833465401170197,14_3710.csv
2.0,0.02,300,131163.88974416917,9439,243,15,258,0.02733340396228414,9181,1025.8400153503014,67.36562449637293,1093.2056398466743,0.00833465401170197,14_3710.csv
2.0,0.05,300,131163.88974416917,9439,243,15,258,0.02733340396228414,9181,1025.8400153503014,67.36562449637293,1093.2056398466743,0.00833465401170197,14_3710.csv
2.0,0.1,300,131163.88974416917,9439,243,15,258,0.02733340396228414,9181,1025.8400153503014,67.36562449637293,1093.2056398466743,0.00833465401170197,14_3710.csv
0.5,0.02,300,145638.61816457493,9543,1,2,3,0.00031436655139893113,9540,3.2245984697303025,13.096445271633335,16.32104374136364,0.00011206535702584386,14_3632.csv
0.5,0.05,300,145638.61816457493,9543,1,2,3,0.00031436655139893113,9540,3.2245984697303025,13.096445271633335,16.32104374136364,0.00011206535702584386,14_3632.csv
0.5,0.1,300,145638.61816457493,9543,1,2,3,0.00031436655139893113,9540,3.2245984697303025,13.096445271633335,16.32104374136364,0.00011206535702584386,14_3632.csv
1.0,0.02,300,145638.61816457493,9543,20,8,28,0.0029340878130566907,9515,184.21810877054037,63.59562496904576,247.81373373958613,0.0017015660877772885,14_3632.csv
1.0,0.05,300,145638.61816457493,9543,20,8,28,0.0029340878130566907,9515,184.21810877054037,63.59562496904576,247.81373373958613,0.0017015660877772885,14_3632.csv
1.0,0.1,300,145638.61816457493,9543,20,8,28,0.0029340878130566907,9515,184.21810877054037,63.59562496904576,247.81373373958613,0.0017015660877772885,14_3632.csv
1.5,0.02,300,145638.61816457493,9543,20,11,31,0.003248454364455622,9512,184.21810877054037,173.3636386150495,357.5817473855899,0.0024552673727068356,14_3632.csv
1.5,0.05,300,145638.61816457493,9543,20,11,31,0.003248454364455622,9512,184.21810877054037,173.3636386150495,357.5817473855899,0.0024552673727068356,14_3632.csv
1.5,0.1,300,145638.61816457493,9543,20,11,31,0.003248454364455622,9512,184.21810877054037,173.3636386150495,357.5817473855899,0.0024552673727068356,14_3632.csv
2.0,0.02,300,145638.61816457493,9543,63,11,74,0.007754374934506969,9469,487.5405504301777,173.3636386150495,660.9041890452272,0.004537973494766275,14_3632.csv
2.0,0.05,300,145638.61816457493,9543,63,11,74,0.007754374934506969,9469,487.5405504301777,173.3636386150495,660.9041890452272,0.004537973494766275,14_3632.csv
2.0,0.1,300,145638.61816457493,9543,63,11,74,0.007754374934506969,9469,487.5405504301777,173.3636386150495,660.9041890452272,0.004537973494766275,14_3632.csv
0.5,0.02,300,217899.488645025,9363,1,1264,1265,0.1351062693581117,8098,13.187390369770748,203.97684040784168,217.16423077761243,0.0009966257017307168,13_3577.csv
0.5,0.05,300,217899.488645025,9363,1,1264,1265,0.1351062693581117,8098,13.187390369770748,203.97684040784168,217.16423077761243,0.0009966257017307168,13_3577.csv
0.5,0.1,300,217899.488645025,9363,1,1264,1265,0.1351062693581117,8098,13.187390369770748,203.97684040784168,217.16423077761243,0.0009966257017307168,13_3577.csv
1.0,0.02,300,217899.488645025,9363,59,2399,2458,0.2625226957171847,6905,351.3636238207898,595.3374270530524,946.7010508738422,0.004344668529333223,13_3577.csv
1.0,0.05,300,217899.488645025,9363,59,2399,2458,0.2625226957171847,6905,351.3636238207898,595.3374270530524,946.7010508738422,0.004344668529333223,13_3577.csv
1.0,0.1,300,217899.488645025,9363,59,2399,2458,0.2625226957171847,6905,351.3636238207898,595.3374270530524,946.7010508738422,0.004344668529333223,13_3577.csv
1.5,0.02,300,217899.488645025,9363,207,2410,2617,0.27950443234006195,6746,625.3577148233765,670.8099757069459,1296.1676905303225,0.0059484659582743635,13_3577.csv
1.5,0.05,300,217899.488645025,9363,207,2410,2617,0.27950443234006195,6746,625.3577148233765,670.8099757069459,1296.1676905303225,0.0059484659582743635,13_3577.csv
1.5,0.1,300,217899.488645025,9363,207,2410,2617,0.27950443234006195,6746,625.3577148233765,670.8099757069459,1296.1676905303225,0.0059484659582743635,13_3577.csv
2.0,0.02,300,217899.488645025,9363,207,2410,2617,0.27950443234006195,6746,625.3577148233765,670.8099757069459,1296.1676905303225,0.0059484659582743635,13_3577.csv
2.0,0.05,300,217899.488645025,9363,207,2410,2617,0.27950443234006195,6746,625.3577148233765,670.8099757069459,1296.1676905303225,0.0059484659582743635,13_3577.csv
2.0,0.1,300,217899.488645025,9363,207,2410,2617,0.27950443234006195,6746,625.3577148233765,670.8099757069459,1296.1676905303225,0.0059484659582743635,13_3577.csv
0.5,0.02,300,102428.2391957494,8573,1,9,10,0.001166452816983553,8563,2.5986737318531126,7.806668444847542,10.405342176700655,0.00010158665479756152,12_3347.csv
0.5,0.05,300,102428.2391957494,8573,1,9,10,0.001166452816983553,8563,2.5986737318531126,7.806668444847542,10.405342176700655,0.00010158665479756152,12_3347.csv
0.5,0.1,300,102428.2391957494,8573,1,9,10,0.001166452816983553,8563,2.5986737318531126,7.806668444847542,10.405342176700655,0.00010158665479756152,12_3347.csv
1.0,0.02,300,102428.2391957494,8573,4,80,84,0.009798203662661846,8489,22.713248958784963,79.50884326744041,102.22209222622537,0.000997987401021997,12_3347.csv
1.0,0.05,300,102428.2391957494,8573,4,80,84,0.009798203662661846,8489,22.713248958784963,79.50884326744041,102.22209222622537,0.000997987401021997,12_3347.csv
1.0,0.1,300,102428.2391957494,8573,4,80,84,0.009798203662661846,8489,22.713248958784963,79.50884326744041,102.22209222622537,0.000997987401021997,12_3347.csv
1.5,0.02,300,102428.2391957494,8573,4,641,645,0.07523620669543916,7928,22.713248958784963,611.9430223986202,634.6562713574052,0.006196106428662911,12_3347.csv
1.5,0.05,300,102428.2391957494,8573,4,641,645,0.07523620669543916,7928,22.713248958784963,611.9430223986202,634.6562713574052,0.006196106428662911,12_3347.csv
1.5,0.1,300,102428.2391957494,8573,4,641,645,0.07523620669543916,7928,22.713248958784963,611.9430223986202,634.6562713574052,0.006196106428662911,12_3347.csv
2.0,0.02,300,102428.2391957494,8573,4,641,645,0.07523620669543916,7928,22.713248958784963,611.9430223986202,634.6562713574052,0.006196106428662911,12_3347.csv
2.0,0.05,300,102428.2391957494,8573,4,641,645,0.07523620669543916,7928,22.713248958784963,611.9430223986202,634.6562713574052,0.006196106428662911,12_3347.csv
2.0,0.1,300,102428.2391957494,8573,4,641,645,0.07523620669543916,7928,22.713248958784963,611.9430223986202,634.6562713574052,0.006196106428662911,12_3347.csv
0.5,0.02,300,2257287.190675303,9903,2,1,3,0.0003029385034837928,9900,14.982911599222367,22.925732552153246,37.90864415137561,1.6793895038244844e-05,42_0336.csv
0.5,0.05,300,2257287.190675303,9903,2,1,3,0.0003029385034837928,9900,14.982911599222367,22.925732552153246,37.90864415137561,1.6793895038244844e-05,42_0336.csv
0.5,0.1,300,2257287.190675303,9903,2,1,3,0.0003029385034837928,9900,14.982911599222367,22.925732552153246,37.90864415137561,1.6793895038244844e-05,42_0336.csv
1.0,0.02,300,2257287.190675303,9903,42,1,43,0.0043421185499343635,9860,82.56676614733892,22.925732552153246,105.49249869949217,4.673419453903534e-05,42_0336.csv
1.0,0.05,300,2257287.190675303,9903,42,1,43,0.0043421185499343635,9860,82.56676614733892,22.925732552153246,105.49249869949217,4.673419453903534e-05,42_0336.csv
1.0,0.1,300,2257287.190675303,9903,42,1,43,0.0043421185499343635,9860,82.56676614733892,22.925732552153246,105.49249869949217,4.673419453903534e-05,42_0336.csv
1.5,0.02,300,2257287.190675303,9903,42,3,45,0.004544077552256892,9858,82.56676614733892,47.541240013843534,130.10800616118246,5.763910179380348e-05,42_0336.csv
1.5,0.05,300,2257287.190675303,9903,42,3,45,0.004544077552256892,9858,82.56676614733892,47.541240013843534,130.10800616118246,5.763910179380348e-05,42_0336.csv
1.5,0.1,300,2257287.190675303,9903,42,3,45,0.004544077552256892,9858,82.56676614733892,47.541240013843534,130.10800616118246,5.763910179380348e-05,42_0336.csv
2.0,0.02,300,2257287.190675303,9903,42,20,62,0.006260729071998384,9841,82.56676614733892,442.18700052036314,524.753766667702,0.00023247098058032826,42_0336.csv
2.0,0.05,300,2257287.190675303,9903,42,20,62,0.006260729071998384,9841,82.56676614733892,442.18700052036314,524.753766667702,0.00023247098058032826,42_0336.csv
2.0,0.1,300,2257287.190675303,9903,42,20,62,0.006260729071998384,9841,82.56676614733892,442.18700052036314,524.753766667702,0.00023247098058032826,42_0336.csv
0.5,0.02,300,291117.2891539336,9685,1,1,2,0.00020650490449148167,9683,15.911235187019878,11.343801566967176,27.255036753987056,9.362218517903092e-05,12_3248.csv
0.5,0.05,300,291117.2891539336,9685,1,1,2,0.00020650490449148167,9683,15.911235187019878,11.343801566967176,27.255036753987056,9.362218517903092e-05,12_3248.csv
0.5,0.1,300,291117.2891539336,9685,1,1,2,0.00020650490449148167,9683,15.911235187019878,11.343801566967176,27.255036753987056,9.362218517903092e-05,12_3248.csv
1.0,0.02,300,291117.2891539336,9685,28,9,37,0.0038203407330924108,9648,186.78507409695877,48.995084987092255,235.78015908405104,0.0008099146559426018,12_3248.csv
1.0,0.05,300,291117.2891539336,9685,28,9,37,0.0038203407330924108,9648,186.78507409695877,48.995084987092255,235.78015908405104,0.0008099146559426018,12_3248.csv
1.0,0.1,300,291117.2891539336,9685,28,9,37,0.0038203407330924108,9648,186.78507409695877,48.995084987092255,235.78015908405104,0.0008099146559426018,12_3248.csv
1.5,0.02,300,291117.2891539336,9685,55,433,488,0.05038719669592153,9197,466.89080649668864,1646.3267570248884,2113.217563521577,0.007258990249817058,12_3248.csv
1.5,0.05,300,291117.2891539336,9685,55,433,488,0.05038719669592153,9197,466.89080649668864,1646.3267570248884,2113.217563521577,0.007258990249817058,12_3248.csv
1.5,0.1,300,291117.2891539336,9685,55,433,488,0.05038719669592153,9197,466.89080649668864,1646.3267570248884,2113.217563521577,0.007258990249817058,12_3248.csv
2.0,0.02,300,291117.2891539336,9685,338,433,771,0.07960764068146618,8914,1828.5728611537702,1646.3267570248884,3474.899618178659,0.011936424759510735,12_3248.csv
2.0,0.05,300,291117.2891539336,9685,338,433,771,0.07960764068146618,8914,1828.5728611537702,1646.3267570248884,3474.899618178659,0.011936424759510735,12_3248.csv
2.0,0.1,300,291117.2891539336,9685,338,433,771,0.07960764068146618,8914,1828.5728611537702,1646.3267570248884,3474.899618178659,0.011936424759510735,12_3248.csv
0.5,0.02,300,1116904.631684715,9771,1,1,2,0.00020468734008801556,9769,3.917466074239298,14.721882641942395,18.639348716181694,1.6688397726551194e-05,42_0195.csv
0.5,0.05,300,1116904.631684715,9771,1,1,2,0.00020468734008801556,9769,3.917466074239298,14.721882641942395,18.639348716181694,1.6688397726551194e-05,42_0195.csv
0.5,0.1,300,1116904.631684715,9771,1,1,2,0.00020468734008801556,9769,3.917466074239298,14.721882641942395,18.639348716181694,1.6688397726551194e-05,42_0195.csv
1.0,0.02,300,1116904.631684715,9771,1,3,4,0.0004093746801760311,9767,3.917466074239298,21.816414711438245,25.733880785677542,2.3040356406133897e-05,42_0195.csv
1.0,0.05,300,1116904.631684715,9771,1,3,4,0.0004093746801760311,9767,3.917466074239298,21.816414711438245,25.733880785677542,2.3040356406133897e-05,42_0195.csv
1.0,0.1,300,1116904.631684715,9771,1,3,4,0.0004093746801760311,9767,3.917466074239298,21.816414711438245,25.733880785677542,2.3040356406133897e-05,42_0195.csv
1.5,0.02,300,1116904.631684715,9771,64,7,71,0.007266400573124552,9700,179.9657948887028,87.4248998625498,267.39069475125257,0.00023940333593918954,42_0195.csv
1.5,0.05,300,1116904.631684715,9771,64,7,71,0.007266400573124552,9700,179.9657948887028,87.4248998625498,267.39069475125257,0.00023940333593918954,42_0195.csv
1.5,0.1,300,1116904.631684715,9771,64,7,71,0.007266400573124552,9700,179.9657948887028,87.4248998625498,267.39069475125257,0.00023940333593918954,42_0195.csv
2.0,0.02,300,1116904.631684715,9771,64,11,75,0.007675775253300584,9696,179.9657948887028,186.86999146986275,366.83578635856554,0.0003284396679466163,42_0195.csv
2.0,0.05,300,1116904.631684715,9771,64,11,75,0.007675775253300584,9696,179.9657948887028,186.86999146986275,366.83578635856554,0.0003284396679466163,42_0195.csv
2.0,0.1,300,1116904.631684715,9771,64,11,75,0.007675775253300584,9696,179.9657948887028,186.86999146986275,366.83578635856554,0.0003284396679466163,42_0195.csv
0.5,0.02,300,101932.84611337923,9898,1,221,222,0.022428773489593858,9676,34.865496289153675,63.05528846949706,97.92078475865074,0.0009606401517498501,42_0344.csv
0.5,0.05,300,101932.84611337923,9898,1,221,222,0.022428773489593858,9676,34.865496289153675,63.05528846949706,97.92078475865074,0.0009606401517498501,42_0344.csv
0.5,0.1,300,101932.84611337923,9898,1,221,222,0.022428773489593858,9676,34.865496289153675,63.05528846949706,97.92078475865074,0.0009606401517498501,42_0344.csv
1.0,0.02,300,101932.84611337923,9898,1,221,222,0.022428773489593858,9676,34.865496289153675,63.05528846949706,97.92078475865074,0.0009606401517498501,42_0344.csv
1.0,0.05,300,101932.84611337923,9898,1,221,222,0.022428773489593858,9676,34.865496289153675,63.05528846949706,97.92078475865074,0.0009606401517498501,42_0344.csv
1.0,0.1,300,101932.84611337923,9898,1,221,222,0.022428773489593858,9676,34.865496289153675,63.05528846949706,97.92078475865074,0.0009606401517498501,42_0344.csv
1.5,0.02,300,101932.84611337923,9898,1,225,226,0.022832895534451406,9672,34.865496289153675,101.772286149848,136.63778243900168,0.001340468628601034,42_0344.csv
1.5,0.05,300,101932.84611337923,9898,1,225,226,0.022832895534451406,9672,34.865496289153675,101.772286149848,136.63778243900168,0.001340468628601034,42_0344.csv
1.5,0.1,300,101932.84611337923,9898,1,225,226,0.022832895534451406,9672,34.865496289153675,101.772286149848,136.63778243900168,0.001340468628601034,42_0344.csv
2.0,0.02,300,101932.84611337923,9898,74,561,635,0.06415437462113559,9263,425.58329891052847,2706.167794981975,3131.7510938925034,0.030723669683558892,42_0344.csv
2.0,0.05,300,101932.84611337923,9898,74,561,635,0.06415437462113559,9263,425.58329891052847,2706.167794981975,3131.7510938925034,0.030723669683558892,42_0344.csv
2.0,0.1,300,101932.84611337923,9898,74,561,635,0.06415437462113559,9263,425.58329891052847,2706.167794981975,3131.7510938925034,0.030723669683558892,42_0344.csv
0.5,0.02,300,232390.84235409956,9755,21,1,22,0.0022552537160430547,9733,46.08566677383962,0.9084337404678758,46.9941005143075,0.0002022201048813337,45_712.csv
0.5,0.05,300,232390.84235409956,9755,21,1,22,0.0022552537160430547,9733,46.08566677383962,0.9084337404678758,46.9941005143075,0.0002022201048813337,45_712.csv
0.5,0.1,300,232390.84235409956,9755,21,1,22,0.0022552537160430547,9733,46.08566677383962,0.9084337404678758,46.9941005143075,0.0002022201048813337,45_712.csv
1.0,0.02,300,232390.84235409956,9755,203,4,207,0.0212198872373142,9548,772.9593604516688,31.132957972947278,804.092318424616,0.0034600860786045996,45_712.csv
1.0,0.05,300,232390.84235409956,9755,203,4,207,0.0212198872373142,9548,772.9593604516688,31.132957972947278,804.092318424616,0.0034600860786045996,45_712.csv
1.0,0.1,300,232390.84235409956,9755,203,4,207,0.0212198872373142,9548,772.9593604516688,31.132957972947278,804.092318424616,0.0034600860786045996,45_712.csv
1.5,0.02,300,232390.84235409956,9755,269,4,273,0.027985648385443363,9482,1247.7608979496777,31.132957972947278,1278.8938559226249,0.005503202462573561,45_712.csv
1.5,0.05,300,232390.84235409956,9755,269,4,273,0.027985648385443363,9482,1247.7608979496777,31.132957972947278,1278.8938559226249,0.005503202462573561,45_712.csv
1.5,0.1,300,232390.84235409956,9755,269,4,273,0.027985648385443363,9482,1247.7608979496777,31.132957972947278,1278.8938559226249,0.005503202462573561,45_712.csv
2.0,0.02,300,232390.84235409956,9755,573,840,1413,0.14484879548949256,8342,3349.6558688506557,5733.964624542826,9083.620493393482,0.03908768693885342,45_712.csv
2.0,0.05,300,232390.84235409956,9755,573,840,1413,0.14484879548949256,8342,3349.6558688506557,5733.964624542826,9083.620493393482,0.03908768693885342,45_712.csv
2.0,0.1,300,232390.84235409956,9755,573,840,1413,0.14484879548949256,8342,3349.6558688506557,5733.964624542826,9083.620493393482,0.03908768693885342,45_712.csv
0.5,0.02,300,203795.87976125447,9851,28,1,29,0.0029438635671505432,9822,175.9724095557057,18.953310527619358,194.92572008332505,0.0009564752747292008,3_2099.csv
0.5,0.05,300,203795.87976125447,9851,28,1,29,0.0029438635671505432,9822,175.9724095557057,18.953310527619358,194.92572008332505,0.0009564752747292008,3_2099.csv
0.5,0.1,300,203795.87976125447,9851,28,1,29,0.0029438635671505432,9822,175.9724095557057,18.953310527619358,194.92572008332505,0.0009564752747292008,3_2099.csv
1.0,0.02,300,203795.87976125447,9851,101,25,126,0.012790579636585118,9725,871.5325586531915,266.4054384424094,1137.9379970956008,0.005583714442258046,3_2099.csv
1.0,0.05,300,203795.87976125447,9851,101,25,126,0.012790579636585118,9725,871.5325586531915,266.4054384424094,1137.9379970956008,0.005583714442258046,3_2099.csv
1.0,0.1,300,203795.87976125447,9851,101,25,126,0.012790579636585118,9725,871.5325586531915,266.4054384424094,1137.9379970956008,0.005583714442258046,3_2099.csv
1.5,0.02,300,203795.87976125447,9851,103,28,131,0.013298142320576592,9720,924.9721860657495,82437.77792924434,83362.75011531009,0.40905022325755064,3_2099.csv
1.5,0.05,300,203795.87976125447,9851,103,28,131,0.013298142320576592,9720,924.9721860657495,82437.77792924434,83362.75011531009,0.40905022325755064,3_2099.csv
1.5,0.1,300,203795.87976125447,9851,103,28,131,0.013298142320576592,9720,924.9721860657495,82437.77792924434,83362.75011531009,0.40905022325755064,3_2099.csv
2.0,0.02,300,203795.87976125447,9851,103,28,131,0.013298142320576592,9720,924.9721860657495,82437.77792924434,83362.75011531009,0.40905022325755064,3_2099.csv
2.0,0.05,300,203795.87976125447,9851,103,28,131,0.013298142320576592,9720,924.9721860657495,82437.77792924434,83362.75011531009,0.40905022325755064,3_2099.csv
2.0,0.1,300,203795.87976125447,9851,103,28,131,0.013298142320576592,9720,924.9721860657495,82437.77792924434,83362.75011531009,0.40905022325755064,3_2099.csv
0.5,0.02,300,412252.2955497397,9920,1,265,266,0.026814516129032257,9654,5.544806630624634,28.31601686811922,33.860823498743855,8.213616725551605e-05,12_3210.csv
0.5,0.05,300,412252.2955497397,9920,1,265,266,0.026814516129032257,9654,5.544806630624634,28.31601686811922,33.860823498743855,8.213616725551605e-05,12_3210.csv
